公司或商業登記名稱,公司統一編號,業者地址,食品業者登錄字號,登錄項目
奕豐實業有限公司,54185503,台北市信義區松高路12號2樓(新天地A8),A-154185503-00001-0,餐飲場所
好丘樂生活股份有限公司,60352159,台北市信義區忠孝東路五段8號B2,A-160352159-00004-3,餐飲場所
好丘樂生活股份有限公司,60352159,台北市信義區菸廠路88號B1,A-160352159-00006-5,餐飲場所
東亞麵夫有限公司,60358908,台北市信義區市府路45號B1.06櫃位,A-160358908-00001-8,餐飲場所
卡住綠洲餐飲有限公司,60359337,台北市信義區忠孝東路4段553巷22弄49之1號1樓,A-160359337-00001-5,餐飲場所
富眾多有限公司,60367913,台北市信義區松壽路12號No,A-160367913-00001-4,餐飲場所
發靓國際有限公司,60387652,台北市信義區松壽路11號B1日日裝茶專櫃,A-160387652-00032-0,餐飲場所
義宴餐飲有限公司,60410904,台北市信義區光復南路419巷66號1樓,A-160410904-00001-3,餐飲場所
即興食刻有限公司,60414922,台北市信義區基隆路二段39巷6號一樓,A-160414922-00001-7,餐飲場所
達利餐飲有限公司信義莊敬分公司,60426075,台北市信義區莊敬路231號(1樓),A-160426075-00001-9,餐飲場所
營控健康餐飲有限公司,60451496,台北市信義區忠孝東路5段392號1樓,A-160451496-00001-4,餐飲場所
肚肚商業有限公司,60480979,台北市信義區光復南路473巷29號,A-160480979-00001-2,餐飲場所
兆一心餐飲有限公司,60487966,台北市信義區逸仙路42巷9號,A-160487966-00001-5,餐飲場所
達利餐飲有限公司信義崇德分公司,60506957,台北市信義區崇德街95號(1樓),A-160506957-00001-7,餐飲場所
笙豔有限公司,60511311,台北市信義區基隆路2段181號,A-160511311-00001-7,餐飲場所
晶富裕股份有限公司,60541390,台北市信義區松壽路11號B2樓,A-160541390-00001-7,餐飲場所
凱娜克咖啡股份有限公司,60542623,台北市信義區松壽路11號,A-160542623-00002-8,餐飲場所
渡股份有限公司,60549962,台北市信義區忠孝東路4段553巷22弄12號1樓,A-160549962-00001-0,餐飲場所
鍋集院食坊,72984599,台北市信義區和平東路3段269號1樓,A-172984599-00001-2,餐飲場所
大台北便當,72985400,台北市信義區和平東路3段391巷7弄9號1樓,A-172985400-00001-4,餐飲場所
新海食堂,72988949,台北市信義區吳興街589號1樓,A-172988949-00001-5,餐飲場所
千泰餐飲,72989145,台北市信義區永吉路30巷157弄4號1樓,A-172989145-00001-4,餐飲場所
紅石小茶甜品專賣店,72989481,台北市信義區信義路4段450巷3號1樓,A-172989481-00001-7,餐飲場所
偉柏商行,72994787,台北市信義區莊敬路410號1樓,A-172994787-00001-2,餐飲場所
漫步藍餐飲,73040107,台北市信義區松勤街5號,A-173040107-00001-1,餐飲場所
九一八商號,73292840,台北市信義區忠孝東路5段492巷26號1樓,A-173292840-00001-4,餐飲場所
鼎胜小館,73675939,台北市信義區松仁路262號,A-173675939-00001-8,餐飲場所
向軒有限公司,82967633,台北市信義區忠孝東路4段553巷6弄3號,A-182967633-00001-3,餐飲場所
向軒有限公司,82967633,台北市信義區松高路11號B2F,A-182967633-00002-4,餐飲場所
向軒有限公司,82967633,台北市信義區松壽路11號B2樓,A-182967633-00003-5,餐飲場所
永珍食品有限公司,82968416,台北市信義區110台北市信義區忠孝東路五段17-1號,A-182968416-00001-3,餐飲場所
恆躍餐飲股份有限公司,82976529,台北市信義區永吉路30巷178弄1號1樓,A-182976529-00001-7,餐飲場所
滋立有限公司,82977219,台北市信義區松仁路58號4樓,A-182977219-00006-9,餐飲場所
新格食品有限公司,83020919,台北市信義區基隆路二段131之24號,A-183020919-00002-2,餐飲場所
喜想生機有限公司,83029931,"台北市信義區信義路五段7號, B1",A-183029931-00003-6,餐飲場所
吃你豆腐股份有限公司,83031021,台北市信義區六段74號1樓,A-183031021-00002-8,餐飲場所
吃你豆腐股份有限公司,83031021,台北市信義區松壽路11號(B2F006),A-183031021-00003-9,餐飲場所
規則王股份有限公司,83041560,台北市信義區松壽路12號10樓之2,A-183041560-00001-6,餐飲場所
同賞宴股份有限公司,83041787,台北市信義區市府路45號B1,A-183041787-00007-3,餐飲場所
同賞宴股份有限公司,83041787,台北市信義區新仁里忠孝東路四段515號(D棟地下2層 B2200、B2201,A-183041787-00020-8,餐飲場所
同賞宴股份有限公司,83041787,臺北市信義區松高路11號(櫃號B2-117),A-183041787-00025-3,餐飲場所
同賞宴股份有限公司,83041787,台北市信義區市府路45號B1,A-183041787-00029-7,餐飲場所
同賞宴股份有限公司,83041787,臺北市信義區松壽路12號2樓,A-183041787-00032-1,餐飲場所
同賞宴股份有限公司,83041787,臺北市信義區忠孝東路四段505號B2,A-183041787-00033-2,餐飲場所
同賞宴股份有限公司,83041787,台北市信義區忠孝東路四段505號B2,A-183041787-00034-3,餐飲場所
黑浮信義餐飲有限公司,83050238,台北市信義區松壽路12號5樓,A-183050238-00001-8,餐飲場所
核心映画有限公司,83051285,台北市信義區松壽路20號,A-183051285-00002-2,餐飲場所
樂多多世界股份有限公司,83053426,台北市信義區忠孝東路四段553巷6弄16號,A-183053426-00061-6,餐飲場所
樂多多世界股份有限公司,83053426,台北市信義區松仁路58號14樓,A-183053426-00088-5,餐飲場所
不然好朋友有限公司,83056113,台北市信義區松壽路１２號２樓,A-183056113-00003-8,餐飲場所
艾克米企業有限公司,83056633,台北市信義區信義路五段7號35樓,A-183056633-00003-5,餐飲場所
鼎豐富餐飲有限公司,83056985,台北市信義區區莊敬路407號,A-183056985-00001-3,餐飲場所
展克有限公司,83057318,台北市信義區嘉興街12號,A-183057318-00001-4,餐飲場所
台灣咖飛實業有限公司,84435063,台北市信義區松高路19號B2樓,A-184435063-00001-2,餐飲場所
新天地國際實業股份有限公司,84435578,台北市信義區松智路17號5樓,A-184435578-00019-2,餐飲場所
常春藤企業有限公司,84460392,台北市信義區松高路12號B2,A-184460392-00002-6,餐飲場所
怡客咖啡股份有限公司,84501598,台北市信義區逸仙路50巷12號,A-184501598-00206-6,餐飲場所
王品餐飲股份有限公司,84630426,台北市信義區忠孝東路五段789號,A-184630426-00239-5,餐飲場所
王品餐飲股份有限公司,84630426,台北市信義區松山路11號,A-184630426-00487-0,餐飲場所
王品餐飲股份有限公司,84630426,台北市信義區松壽路11號5樓,A-184630426-00613-1,餐飲場所
上城糕餅小舖股份有限公司,84743385,台北市信義區松高路11號B2,A-184743385-00004-4,餐飲場所
八方雲集餐飲股份有限公司,54036645,台北市信義區忠孝東路五段236巷6號,A-154036645-00037-1,餐飲場所
八方雲集餐飲股份有限公司,54036645,台北市信義區忠孝東路五段49號,A-154036645-00044-9,餐飲場所
八方雲集餐飲股份有限公司,54036645,台北市信義區永吉路282號,A-154036645-00079-7,餐飲場所
八方雲集餐飲股份有限公司,54036645,台北市信義區永吉路30巷157弄2號,A-154036645-00100-2,餐飲場所
八方雲集餐飲股份有限公司,54036645,台北市信義區信安街149號,A-154036645-00101-3,餐飲場所
八方雲集餐飲股份有限公司,54036645,台北市信義區信義路六段90號,A-154036645-00104-6,餐飲場所
八方雲集餐飲股份有限公司,54036645,台北市信義區信義路四段375號,A-154036645-00118-1,餐飲場所
玉軒餐飲有限公司,54037503,台北市信義區永吉路30巷158弄7號1樓,A-154037503-00001-6,餐飲場所
萬源整銷股份有限公司,54041773,台北市信義區松仁路58號4樓,A-154041773-00006-5,餐飲場所
萬源整銷股份有限公司,54041773,台北市信義區忠孝東路五段8號B2,A-154041773-00008-7,餐飲場所
荃鴻股份有限公司,54055473,台北市信義區松壽路20號1樓,A-154055473-00002-3,餐飲場所
荃鴻股份有限公司,54055473,台北市信義區松壽路20號1樓,A-154055473-00009-0,餐飲場所
荃鴻股份有限公司,54055473,台北市信義區松高路11號B2,A-154055473-00040-5,餐飲場所
荃鴻股份有限公司,54055473,台北市信義區松高路12號B2,A-154055473-00045-0,餐飲場所
萃茶風國際有限公司,54056661,台北市信義區吳興街63號,A-154056661-00222-7,餐飲場所
木犀齋有限公司,54139092,台北市信義區菸廠路88號3樓,A-154139092-00001-2,餐飲場所
無敵搶鍋麵食堂,72917712,台北市信義區忠孝東路5段177號1樓,A-172917712-00001-5,餐飲場所
胡饕米粉湯,72922519,台北市信義區永吉路30巷158弄3號1樓,A-172922519-00001-6,餐飲場所
滿哥甜品坊,72924410,台北市信義區松高路11號B2,A-172924410-00001-8,餐飲場所
泰樂企業社,72926584,台北市信義區松山路540巷3弄1號,A-172926584-00002-3,餐飲場所
逞味軒企業社,72926986,台北市信義區松山路435號1樓,A-172926986-00001-8,餐飲場所
惠惠小吃店,72928387,台北市信義區317號,A-172928387-00001-5,餐飲場所
信義午餐盒店,72930031,台北市信義區永吉路30巷102弄11號,A-172930031-00001-4,餐飲場所
滿粥穗粥麵館,72930270,台北市信義區市府路45號B1樓26號櫃位,A-172930270-00004-2,餐飲場所
一條河粉店,72932447,台北市信義區基隆路2段81之1號1樓,A-172932447-00001-7,餐飲場所
美之琳早點,72938982,台北市信義區新仁里忠孝東路４段５５９巷１６弄２―１號１樓,A-172938982-00001-7,餐飲場所
丁丁豆花,72960105,台北市信義區嘉興街216-1號1樓,A-172960105-00001-9,餐飲場所
鳳姐商行,72978338,台北市信義區忠孝東路4段559巷22號1樓,A-172978338-00001-6,餐飲場所
凱昀小吃店,72980030,台北市信義區基隆路一段105號,A-172980030-00001-8,餐飲場所
咕咕先生創意雞排店,72980622,台北市信義區吳興街140號1樓,A-172980622-00001-5,餐飲場所
牛首將小吃店,72981903,台北市信義區忠孝東路5段61號,A-172981903-00001-8,餐飲場所
馥朵有限公司,82887097,台北市信義區台北市信義區松高路19號地下一樓,A-182887097-00002-9,餐飲場所
晨翔餐飲有限公司,82899002,台北市信義區菸廠路88號B2,A-182899002-00001-7,餐飲場所
草蔬宴餐飲有限公司,82900346,台北市信義區忠孝東路4段553巷18號,A-182900346-00001-1,餐飲場所
掬樿苑有限公司,82900351,台北市信義區莊敬路391巷10號,A-182900351-00003-9,餐飲場所
億兆國際餐飲有限公司,82907093,台北市信義區市府路45號B1,A-182907093-00004-0,餐飲場所
恆香餐飲有限公司,82908889,台北市信義區菸廠路88號B2,A-182908889-00001-1,餐飲場所
穆記國際有限公司,82910490,台北市信義區吳興街239號,A-182910490-00001-2,餐飲場所
尚飲饗樂有限公司,82912981,台北市信義區嘉興街181巷11號,A-182912981-00001-9,餐飲場所
六星泰國際有限公司,82916115,台北市信義區松仁路58號4樓,A-182916115-00005-6,餐飲場所
雪里夫有限公司,82921068,台北市信義區松壽路9號三樓,A-182921068-00004-8,餐飲場所
歐嬤德式美食有限公司,82949278,台北市信義區忠孝東路五段68號24樓,A-182949278-00004-1,餐飲場所
信遠國際開發股份有限公司,82954573,台北市信義區台北市信義區松仁路58號14樓、遠東百貨櫃號-1402號,A-182954573-00001-2,餐飲場所
聚唱文化有限公司,82960131,台北市信義區松壽路12號9樓,A-182960131-00001-9,餐飲場所
聚唱文化有限公司,82960131,台北市信義區忠孝東路五段297-1號,A-182960131-00002-0,餐飲場所
思倍客壯餐飲服務有限公司,90011886,台北市信義區松仁路58號4樓,A-190011886-00001-2,餐飲場所
誠邦食品股份有限公司永春分公司,90020267,台北市信義區忠孝東路5段538號1樓,A-190020267-00001-5,餐飲場所
漢唐股份有限公司,90039054,台北市信義區莊敬路343號,A-190039054-00008-6,餐飲場所
明煬四方有限公司,90049428,台北市信義區信義路四段393號,A-190049428-00004-8,餐飲場所
璐璐國際有限公司,90056594,台北市信義區松壽路11號B2,A-190056594-00004-0,餐飲場所
香港商呷哺呷哺餐飲管理香港控股有限公司,90060675,台北市信義區松壽路12號1樓,A-190060675-00002-3,餐飲場所
香港商呷哺呷哺餐飲管理香港控股有限公司,90060675,台北市信義區忠孝東路4段515號1樓D-1024,A-190060675-00003-4,餐飲場所
初嶼有限公司,90072052,台北市信義區莊敬路391巷22號,A-190072052-00001-4,餐飲場所
初嶼有限公司,90072052,台北市信義區忠孝東路五段68號4樓,A-190072052-00002-5,餐飲場所
鼎耀餐廳股份有限公司,90073566,台北市信義區逸仙路36號,A-190073566-00001-5,餐飲場所
菜鳥書蒔有限公司,90077140,台北市信義區信義路五段7號35F,A-190077140-00001-7,餐飲場所
小樹苗家庭教育股份有限公司,90083522,台北市信義區信安街47巷37號,A-190083522-00001-8,餐飲場所
拾汣茶屋股份有限公司,90083966,台北市信義區莊敬路264號1樓,A-190083966-00002-1,餐飲場所
肉研所有限公司,90086056,台北市信義區忠孝東路五段153號,A-190086056-00001-3,餐飲場所
麒欣餐飲事業有限公司,90118851,台北市信義區忠孝東路5段71巷20號1樓,A-190118851-00001-2,餐飲場所
朝美料行,00549340,台北市信義區忠孝東路5段71巷28號1樓,A-100549340-00001-4,餐飲場所
月海計劃工作室,00549502,台北市信義區忠孝東路5段790巷70弄12號,A-100549502-00001-4,餐飲場所
菜根香自助坊,00552230,台北市信義區信義路4段405號1樓,A-100552230-00001-6,餐飲場所
你說漢堡,00552323,台北市信義區基隆路1段147巷5弄44號1樓,A-100552323-00001-9,餐飲場所
鉅金冰品,00552885,台北市信義區松山路574號,A-100552885-00001-2,餐飲場所
金多多巨蛋企業社,00554259,台北市信義區忠孝東路4段553巷6弄11號1樓,A-100554259-00001-9,餐飲場所
御寶商行,00554764,台北市信義區永吉路321巷16號,A-100554764-00001-0,餐飲場所
凱琳桑企業社,00556159,台北市信義區信義路6段93號1樓,A-100556159-00001-0,餐飲場所
甲四方水餃專賣店,00558446,台北市信義區吳興街156巷1號1樓,A-100558446-00001-1,餐飲場所
艾爾莫梭工作室,00560442,台北市信義區吳興街345巷10號,A-100560442-00001-0,餐飲場所
播客吧,00561358,台北市信義區松德路153號1樓,A-100561358-00001-7,餐飲場所
元食商行,00564405,台北市信義區忠孝東路5段423巷50號1樓,A-100564405-00001-3,餐飲場所
星羽早午餐,00564910,台北市信義區忠孝東路5段423巷3弄2號1樓,A-100564910-00001-4,餐飲場所
